"Volunteer" "Activity" "Variable" "Average"
"5434" "28" "WALKING_DOWNSTAIRS" "timeBodygyroMeanz" 0.138622425584783
"5435" "28" "WALKING_DOWNSTAIRS" "timeBodygyroStdx" -0.268106330991304
"5436" "28" "WALKING_DOWNSTAIRS" "timeBodygyroStdy" -0.259368686847826
"5437" "28" "WALKING_DOWNSTAIRS" "timeBodygyroStdz" -0.307025006304348
"5438" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanx" -0.0266492977565217
"5439" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeany" -0.0570410865136957
"5440" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanz" -0.077617393146087
"5441" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdx" -0.16394489726087
"5442" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdy" -0.424567878478261
"5443" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdz" -0.336212734130435
"5444" "28" "WALKING_DOWNSTAIRS" "timeBodyaccmagMean" 0.104359216580435
"5445" "28" "WALKING_DOWNSTAIRS" "timeBodyaccmagStd" 0.135465563932609
"5446" "28" "WALKING_DOWNSTAIRS" "timeGravityaccmagMean" 0.104359216580435
"5447" "28" "WALKING_DOWNSTAIRS" "timeGravityaccmagStd" 0.135465563932609
"5448" "28" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagMean" -0.0707560279130435
"5449" "28" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagStd" -0.0418872609934783
"5450" "28" "WALKING_DOWNSTAIRS" "timeBodygyromagMean" -0.068246324026087
"5451" "28" "WALKING_DOWNSTAIRS" "timeBodygyromagStd" -0.22448414468913
"5452" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagMean" -0.340417305565217
"5453" "28" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagStd" -0.407132335434783
"5454" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanx" 0.0890721752173913
"5455" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeany" 0.186441733869565
"5456" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanz" -0.308161634195652
"5457" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdx" 0.137797082826087
"5458" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdy" 0.065301199843913
"5459" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdz" -0.416940283043478
"5460" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanx" -0.0268676982326087
"5461" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeany" -0.0127039720456522
"5462" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanz" -0.365287434717391
"5463" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdx" -0.0980112293695652
"5464" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdy" -0.00175391954565217
"5465" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdz" -0.48848835173913
"5466" "28" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanx" -0.0299969963043478
"5467" "28" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeany" -0.217100157608696
"5468" "28" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanz" -0.184392337071739
"5469" "28" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdx" -0.345453346086957
"5470" "28" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdy" -0.293108364565217
"5471" "28" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdz" -0.416505886304348
"5472" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagMean" 0.188840007695652
"5473" "28" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagStd" -0.074058597676087
"5474" "28" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagMean" -0.0128823827326087
"5475" "28" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.0883598523695652
"5476" "28" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagMean" -0.223354793921739
"5477" "28" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagStd" -0.362903836717391
"5478" "28" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.396720714347826
"5479" "28" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.464722244347826
"5480" "18" "WALKING_DOWNSTAIRS" "timeBodyaccMeanx" 0.288439468909091
"5481" "18" "WALKING_DOWNSTAIRS" "timeBodyaccMeany" -0.0168666920221818
"5482" "18" "WALKING_DOWNSTAIRS" "timeBodyaccMeanz" -0.1033908092
"5483" "18" "WALKING_DOWNSTAIRS" "timeBodyaccStdx" -0.302634565090909
"5484" "18" "WALKING_DOWNSTAIRS" "timeBodyaccStdy" -0.254214045818182
"5485" "18" "WALKING_DOWNSTAIRS" "timeBodyaccStdz" -0.418610127454545
"5486" "18" "WALKING_DOWNSTAIRS" "timeGravityaccMeanx" 0.932277478363636
"5487" "18" "WALKING_DOWNSTAIRS" "timeGravityaccMeany" -0.225809125454545
"5488" "18" "WALKING_DOWNSTAIRS" "timeGravityaccMeanz" -0.0493636733454545
"5489" "18" "WALKING_DOWNSTAIRS" "timeGravityaccStdx" -0.960404874545455
"5490" "18" "WALKING_DOWNSTAIRS" "timeGravityaccStdy" -0.932962218181818
"5491" "18" "WALKING_DOWNSTAIRS" "timeGravityaccStdz" -0.921661749636364
"5492" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanx" 0.0809044045254545
"5493" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeany" -0.000757069449090909
"5494" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanz" -0.01417699182
"5495" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdx" -0.387223932363636
"5496" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdy" -0.447033872545455
"5497" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdz" -0.651246664909091
"5498" "18" "WALKING_DOWNSTAIRS" "timeBodygyroMeanx" -0.0576548655654545
"5499" "18" "WALKING_DOWNSTAIRS" "timeBodygyroMeany" -0.0636214336761818
"5500" "18" "WALKING_DOWNSTAIRS" "timeBodygyroMeanz" 0.0987471683127273
"5501" "18" "WALKING_DOWNSTAIRS" "timeBodygyroStdx" -0.502473033509091
"5502" "18" "WALKING_DOWNSTAIRS" "timeBodygyroStdy" -0.617230786
"5503" "18" "WALKING_DOWNSTAIRS" "timeBodygyroStdz" -0.483658260727273
"5504" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanx" -0.0836566573181818
"5505" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeany" -0.0509120258890909
"5506" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanz" -0.0570591813909091
"5507" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdx" -0.676716181636364
"5508" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdy" -0.752608622181818
"5509" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdz" -0.605655411090909
"5510" "18" "WALKING_DOWNSTAIRS" "timeBodyaccmagMean" -0.293531973636364
"5511" "18" "WALKING_DOWNSTAIRS" "timeBodyaccmagStd" -0.229934247036364
"5512" "18" "WALKING_DOWNSTAIRS" "timeGravityaccmagMean" -0.293531973636364
"5513" "18" "WALKING_DOWNSTAIRS" "timeGravityaccmagStd" -0.229934247036364
"5514" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagMean" -0.466516044
"5515" "18" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagStd" -0.3825173332
"5516" "18" "WALKING_DOWNSTAIRS" "timeBodygyromagMean" -0.381022814727273
"5517" "18" "WALKING_DOWNSTAIRS" "timeBodygyromagStd" -0.507995478327273
"5518" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagMean" -0.701663073636364
"5519" "18" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagStd" -0.744159518909091
"5520" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanx" -0.350086793272727
"5521" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeany" -0.309049613818182
"5522" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanz" -0.505824358
"5523" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdx" -0.285535871636364
"5524" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdy" -0.273798158
"5525" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdz" -0.418258649818182
"5526" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanx" -0.412728286727273
"5527" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeany" -0.465982666363636
"5528" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanz" -0.622135895090909
"5529" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdx" -0.416050500909091
"5530" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdy" -0.464546054727273
"5531" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdz" -0.678751080363636
"5532" "18" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanx" -0.489232274509091
"5533" "18" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeany" -0.641527595090909
"5534" "18" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanz" -0.447030699454545
"5535" "18" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdx" -0.513947089545455
"5536" "18" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdy" -0.607757979272727
"5537" "18" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdz" -0.543996110545454
"5538" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagMean" -0.241973534781818
"5539" "18" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagStd" -0.344299434181818
"5540" "18" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagMean" -0.3833987134
"5541" "18" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.386565072363636
"5542" "18" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagMean" -0.604735414363636
"5543" "18" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagStd" -0.533844932145455
"5544" "18" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.744236045090909
"5545" "18" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.763430801654545
"5546" "20" "WALKING_DOWNSTAIRS" "timeBodyaccMeanx" 0.296144421355556
"5547" "20" "WALKING_DOWNSTAIRS" "timeBodyaccMeany" -0.00964120773155556
"5548" "20" "WALKING_DOWNSTAIRS" "timeBodyaccMeanz" -0.104602925937778
"5549" "20" "WALKING_DOWNSTAIRS" "timeBodyaccStdx" 0.0745098785288889
"5550" "20" "WALKING_DOWNSTAIRS" "timeBodyaccStdy" 0.616937015333333
"5551" "20" "WALKING_DOWNSTAIRS" "timeBodyaccStdz" -0.160938536488889
"5552" "20" "WALKING_DOWNSTAIRS" "timeGravityaccMeanx" 0.91972663
"5553" "20" "WALKING_DOWNSTAIRS" "timeGravityaccMeany" -0.277419718666667
"5554" "20" "WALKING_DOWNSTAIRS" "timeGravityaccMeanz" -0.0282591579777778
"5555" "20" "WALKING_DOWNSTAIRS" "timeGravityaccStdx" -0.940458075111111
"5556" "20" "WALKING_DOWNSTAIRS" "timeGravityaccStdy" -0.908577153777778
"5557" "20" "WALKING_DOWNSTAIRS" "timeGravityaccStdz" -0.919693532888889
"5558" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanx" 0.0695031058
"5559" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeany" 0.00436449644888889
"5560" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanz" -0.00253482149777778
"5561" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdx" -0.135699627468889
"5562" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdy" 0.289670966711111
"5563" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdz" -0.381503405466667
"5564" "20" "WALKING_DOWNSTAIRS" "timeBodygyroMeanx" -0.111367747557778
"5565" "20" "WALKING_DOWNSTAIRS" "timeBodygyroMeany" 0.0139023395111111
"5566" "20" "WALKING_DOWNSTAIRS" "timeBodygyroMeanz" 0.103900480541333
"5567" "20" "WALKING_DOWNSTAIRS" "timeBodygyroStdx" -0.204939567711111
"5568" "20" "WALKING_DOWNSTAIRS" "timeBodygyroStdy" -0.146794177311111
"5569" "20" "WALKING_DOWNSTAIRS" "timeBodygyroStdz" 0.159723529622222
"5570" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanx" -0.0452503065777778
"5571" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeany" -0.0577371504488889
"5572" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanz" -0.061531283
"5573" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdx" -0.249235098988889
"5574" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdy" -0.334568787888889
"5575" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdz" 0.00307854550222222
"5576" "20" "WALKING_DOWNSTAIRS" "timeBodyaccmagMean" 0.221851587933333
"5577" "20" "WALKING_DOWNSTAIRS" "timeBodyaccmagStd" 0.172636361444444
"5578" "20" "WALKING_DOWNSTAIRS" "timeGravityaccmagMean" 0.221851587933333
"5579" "20" "WALKING_DOWNSTAIRS" "timeGravityaccmagStd" 0.172636361444444
"5580" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagMean" -0.0612699838466667
"5581" "20" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagStd" 0.0467185842571111
"5582" "20" "WALKING_DOWNSTAIRS" "timeBodygyromagMean" 0.0938419436933333
"5583" "20" "WALKING_DOWNSTAIRS" "timeBodygyromagStd" -0.0305762438706667
"5584" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagMean" -0.268183423577778
"5585" "20" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagStd" -0.275591880382222
"5586" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanx" -0.0343309987555556
"5587" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeany" 0.524187686888889
"5588" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanz" -0.188098811986667
"5589" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdx" 0.113033424261778
"5590" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdy" 0.560191344
"5591" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdz" -0.213916756933333
"5592" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanx" -0.199360430553978
"5593" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeany" 0.20582901724
"5594" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanz" -0.356220245355556
"5595" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdx" -0.147278592755556
"5596" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdy" 0.293119526444444
"5597" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdz" -0.405294896466667
"5598" "20" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanx" -0.0629572600911111
"5599" "20" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeany" -0.138097945555556
"5600" "20" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanz" 0.257037841093333
"5601" "20" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdx" -0.253365630644444
"5602" "20" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdy" -0.159961424355556
"5603" "20" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdz" 0.0183050845333333
"5604" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagMean" 0.151887747217778
"5605" "20" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagStd" 0.000242174637777778
"5606" "20" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagMean" 0.0137917152644444
"5607" "20" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagStd" 0.0790379799133333
"5608" "20" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagMean" -0.100566103524444
"5609" "20" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagStd" -0.151681987177778
"5610" "20" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.311668472555556
"5611" "20" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.281657285946667
"5612" "29" "WALKING_DOWNSTAIRS" "timeBodyaccMeanx" 0.293140441083333
"5613" "29" "WALKING_DOWNSTAIRS" "timeBodyaccMeany" -0.01494121505625
"5614" "29" "WALKING_DOWNSTAIRS" "timeBodyaccMeanz" -0.0981339984895833
"5615" "29" "WALKING_DOWNSTAIRS" "timeBodyaccStdx" 0.167383602458333
"5616" "29" "WALKING_DOWNSTAIRS" "timeBodyaccStdy" -0.12246346700625
"5617" "29" "WALKING_DOWNSTAIRS" "timeBodyaccStdz" -0.223177999879167
"5618" "29" "WALKING_DOWNSTAIRS" "timeGravityaccMeanx" 0.948486215
"5619" "29" "WALKING_DOWNSTAIRS" "timeGravityaccMeany" -0.0760962952291667
"5620" "29" "WALKING_DOWNSTAIRS" "timeGravityaccMeanz" 0.0919650454166667
"5621" "29" "WALKING_DOWNSTAIRS" "timeGravityaccStdx" -0.9417361925
"5622" "29" "WALKING_DOWNSTAIRS" "timeGravityaccStdy" -0.91390306375
"5623" "29" "WALKING_DOWNSTAIRS" "timeGravityaccStdz" -0.869300904791667
"5624" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanx" 0.0636871965479167
"5625" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeany" 0.000621016968750005
"5626" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanz" -0.0140642983104167
"5627" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdx" -0.023952574044375
"5628" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdy" -0.07734083835625
"5629" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdz" -0.478764185
"5630" "29" "WALKING_DOWNSTAIRS" "timeBodygyroMeanx" -0.0374126070957292
"5631" "29" "WALKING_DOWNSTAIRS" "timeBodygyroMeany" -0.0851045889895833
"5632" "29" "WALKING_DOWNSTAIRS" "timeBodygyroMeanz" 0.0822244074666667
"5633" "29" "WALKING_DOWNSTAIRS" "timeBodygyroStdx" -0.282077257508333
"5634" "29" "WALKING_DOWNSTAIRS" "timeBodygyroStdy" -0.390460137708333
"5635" "29" "WALKING_DOWNSTAIRS" "timeBodygyroStdz" -0.311122615416667
"5636" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanx" -0.0743986469979167
"5637" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeany" -0.0671482305364583
"5638" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanz" -0.0359648430270833
"5639" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdx" -0.347807556958333
"5640" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdy" -0.693469035833333
"5641" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdz" -0.379769406458333
"5642" "29" "WALKING_DOWNSTAIRS" "timeBodyaccmagMean" 0.103705165666667
"5643" "29" "WALKING_DOWNSTAIRS" "timeBodyaccmagStd" 0.1344811501875
"5644" "29" "WALKING_DOWNSTAIRS" "timeGravityaccmagMean" 0.103705165666667
"5645" "29" "WALKING_DOWNSTAIRS" "timeGravityaccmagStd" 0.1344811501875
"5646" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagMean" -0.138637624454167
"5647" "29" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagStd" -0.0307693372041667
"5648" "29" "WALKING_DOWNSTAIRS" "timeBodygyromagMean" -0.122968108816667
"5649" "29" "WALKING_DOWNSTAIRS" "timeBodygyromagStd" -0.26740979843125
"5650" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagMean" -0.539174456458333
"5651" "29" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagStd" -0.59705704875
"5652" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanx" 0.110663200244167
"5653" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeany" -0.02122937175
"5654" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanz" -0.266692150208333
"5655" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdx" 0.187438624270833
"5656" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdy" -0.239349053641667
"5657" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdz" -0.262073242045833
"5658" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanx" -0.0382458213333333
"5659" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeany" -0.0977850659541667
"5660" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanz" -0.411173451875
"5661" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdx" -0.0986379156229167
"5662" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdy" -0.120381521220833
"5663" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkStdz" -0.547320886875
"5664" "29" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanx" -0.18941800145
"5665" "29" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeany" -0.463125032083333
"5666" "29" "WALKING_DOWNSTAIRS" "frequencyBodygyroMeanz" -0.199225894479167
"5667" "29" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdx" -0.319123137947917
"5668" "29" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdy" -0.354872689583333
"5669" "29" "WALKING_DOWNSTAIRS" "frequencyBodygyroStdz" -0.416165845833333
"5670" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagMean" 0.115973968158333
"5671" "29" "WALKING_DOWNSTAIRS" "frequencyBodyaccmagStd" -0.0330868111229167
"5672" "29" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagMean" 0.000448896304791667
"5673" "29" "WALKING_DOWNSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.0797714324854167
"5674" "29" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagMean" -0.381459881875
"5675" "29" "WALKING_DOWNSTAIRS" "frequencyBodybodygyromagStd" -0.323024575098542
"5676" "29" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.596578626041667
"5677" "29" "WALKING_DOWNSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.626675982083333
"5678" "12" "WALKING_DOWNSTAIRS" "timeBodyaccMeanx" 0.281521097391304
"5679" "12" "WALKING_DOWNSTAIRS" "timeBodyaccMeany" -0.018084266865793
"5680" "12" "WALKING_DOWNSTAIRS" "timeBodyaccMeanz" -0.10955593226087
"5681" "12" "WALKING_DOWNSTAIRS" "timeBodyaccStdx" 0.0424084916086956
"5682" "12" "WALKING_DOWNSTAIRS" "timeBodyaccStdy" 0.11083534373913
"5683" "12" "WALKING_DOWNSTAIRS" "timeBodyaccStdz" -0.425017413478261
"5684" "12" "WALKING_DOWNSTAIRS" "timeGravityaccMeanx" 0.949861980652174
"5685" "12" "WALKING_DOWNSTAIRS" "timeGravityaccMeany" -0.178702175434783
"5686" "12" "WALKING_DOWNSTAIRS" "timeGravityaccMeanz" -0.0561050624630435
"5687" "12" "WALKING_DOWNSTAIRS" "timeGravityaccStdx" -0.959504017391304
"5688" "12" "WALKING_DOWNSTAIRS" "timeGravityaccStdy" -0.94329842826087
"5689" "12" "WALKING_DOWNSTAIRS" "timeGravityaccStdz" -0.935399348043478
"5690" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanx" 0.0621500251717391
"5691" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeany" -0.0119289154608696
"5692" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkMeanz" 0.00485262425869565
"5693" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdx" 0.00631914373913043
"5694" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdy" 0.0629216671304348
"5695" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkStdz" -0.498655793478261
"5696" "12" "WALKING_DOWNSTAIRS" "timeBodygyroMeanx" -0.112531564434783
"5697" "12" "WALKING_DOWNSTAIRS" "timeBodygyroMeany" -0.0427336692521739
"5698" "12" "WALKING_DOWNSTAIRS" "timeBodygyroMeanz" 0.0895434978391304
"5699" "12" "WALKING_DOWNSTAIRS" "timeBodygyroStdx" -0.362143061643478
"5700" "12" "WALKING_DOWNSTAIRS" "timeBodygyroStdy" -0.47628774326087
"5701" "12" "WALKING_DOWNSTAIRS" "timeBodygyroStdz" -0.337806681456522
"5702" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanx" -0.0264668968652174
"5703" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeany" -0.0609177195869565
"5704" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkMeanz" -0.0653239980021739
"5705" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdx" -0.278608163891304
"5706" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdy" -0.517479109130435
"5707" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkStdz" -0.365232197456522
"5708" "12" "WALKING_DOWNSTAIRS" "timeBodyaccmagMean" 0.0183139429630435
"5709" "12" "WALKING_DOWNSTAIRS" "timeBodyaccmagStd" 0.0972608274652174
"5710" "12" "WALKING_DOWNSTAIRS" "timeGravityaccmagMean" 0.0183139429630435
"5711" "12" "WALKING_DOWNSTAIRS" "timeGravityaccmagStd" 0.0972608274652174
"5712" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagMean" -0.107091019565217
"5713" "12" "WALKING_DOWNSTAIRS" "timeBodyaccjerkmagStd" 0.0655781271934783
"5714" "12" "WALKING_DOWNSTAIRS" "timeBodygyromagMean" -0.213351510686957
"5715" "12" "WALKING_DOWNSTAIRS" "timeBodygyromagStd" -0.32045862629
"5716" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagMean" -0.442831079130435
"5717" "12" "WALKING_DOWNSTAIRS" "timeBodygyrojerkmagStd" -0.452449935
"5718" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanx" 0.0235049348717391
"5719" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeany" 0.150510001156522
"5720" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccMeanz" -0.402121221521739
"5721" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdx" 0.0483347068913043
"5722" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdy" 0.016749510173913
"5723" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccStdz" -0.48739012673913
"5724" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeanx" -0.00701472271717392
"5725" "12" "WALKING_DOWNSTAIRS" "frequencyBodyaccjerkMeany" 0.00639406888695652
